userID,itemID,rating,SnackName,SnackType
166,84214,5,Cheerios,breakfast
166,86341,5,Burgers,evening munching
166,100436,5,Wraps,brunch
166,101132,5,Cookies,evening munching
166,119103,1,Sandwiches,breakfast
167,4755,4,Cookies,breakfast
167,7505,1,Wraps,breakfast
167,17967,1,Pringles,evening munching
167,19299,5,Waffles,lunch
167,37783,1,Waffles,brunch
167,49173,4,Cookies,brunch
167,61531,5,Cookies,dinner
167,78583,1,Wraps,brunch
167,89689,5,Pringles,evening munching
167,129956,5,Burgers,dinner
168,30256,3,Cookies,lunch
168,38465,2,Pretzels,dinner
168,38876,3,Waffles,dinner
168,45059,2,Waffles,brunch
168,48921,3,Pringles,lunch
168,79323,3,Pretzels,brunch
168,83658,3,Cheerios,evening munching
168,93000,3,Cookies,lunch
168,95712,2,Burgers,brunch
168,110476,3,Burgers,lunch
169,7000,1,Pringles,lunch
169,18927,1,Pretzels,lunch
169,19655,1,Sandwiches,lunch
169,77326,5,Cookies,breakfast
169,80428,1,Wraps,evening munching
169,91033,5,Pretzels,brunch
169,95734,5,Wraps,evening munching
169,96983,1,Cheerios,evening munching
169,106224,5,Wraps,breakfast
169,123403,5,Burgers,lunch
170,605,3,Cookies,evening munching
170,17909,5,Burgers,evening munching
170,44159,2,Cookies,dinner
170,46679,5,Pretzels,evening munching
170,47780,1,Burgers,evening munching
170,61155,5,Burgers,evening munching
170,82467,5,Wraps,brunch
170,87663,4,Burgers,brunch
170,115377,2,Wraps,dinner
170,136406,3,Cookies,brunch
171,14794,5,Waffles,lunch
171,31784,4,Cookies,lunch
171,34208,2,Cookies,brunch
171,66046,2,Pringles,lunch
171,66123,5,Wraps,dinner
171,68553,5,Cheerios,brunch
171,78012,5,Waffles,breakfast
171,80540,4,Cheerios,lunch
171,96579,3,Cookies,breakfast
171,118524,5,Burgers,brunch
172,3320,3,Pringles,dinner
172,4933,5,Pringles,brunch
172,9488,5,Cookies,lunch
172,13674,1,Cheerios,lunch
172,55313,4,Cookies,breakfast
172,55356,4,Sandwiches,dinner
172,62526,4,Cheerios,breakfast
172,72523,5,Sandwiches,breakfast
172,80521,4,Pringles,breakfast
172,122861,2,Cheerios,dinner
173,7240,4,Pretzels,lunch
173,24422,4,Cheerios,breakfast
173,34719,4,Pringles,breakfast
173,47723,4,Pretzels,brunch
173,57651,3,Cookies,brunch
173,60465,5,Pretzels,dinner
173,70117,5,Burgers,dinner
173,93178,3,Pretzels,brunch
173,116601,4,Cheerios,dinner
173,133219,5,Waffles,evening munching
174,2552,4,Pringles,dinner
174,25820,4,Pretzels,evening munching
174,26192,4,Wraps,brunch
174,41485,4,Wraps,evening munching
174,41585,4,Waffles,dinner
174,62526,3,Wraps,lunch
174,67351,4,Burgers,breakfast
174,86910,4,Wraps,evening munching
174,96031,2,Sandwiches,lunch
174,126377,4,Pretzels,lunch
175,38852,5,Wraps,breakfast
175,43974,5,Waffles,lunch
175,53089,5,Pretzels,brunch
175,63836,5,Pretzels,breakfast
175,74683,5,Cookies,brunch
175,84601,5,Waffles,lunch
175,90366,5,Wraps,evening munching
175,97179,5,Wraps,evening munching
175,107674,5,Wraps,breakfast
175,122890,5,Cookies,brunch
176,27852,5,Cookies,evening munching
176,42777,5,Pringles,brunch
176,43455,5,Sandwiches,evening munching
176,59432,5,Pringles,brunch
176,61317,5,Waffles,evening munching
176,82731,5,Pretzels,evening munching
176,87804,5,Waffles,evening munching
176,102503,5,Burgers,dinner
176,133713,5,Burgers,breakfast
176,136270,5,Sandwiches,breakfast
177,9033,4,Wraps,lunch
177,9336,4,Sandwiches,evening munching
177,14641,5,Burgers,dinner
177,38557,5,Cheerios,dinner
177,54837,3,Pretzels,evening munching
177,59736,4,Wraps,dinner
177,81596,5,Cheerios,evening munching
177,102444,5,Cookies,lunch
177,112191,5,Pringles,evening munching
177,132633,5,Waffles,brunch
178,1815,3,Wraps,brunch
178,3063,4,Sandwiches,lunch
178,22763,3,Burgers,dinner
178,37039,3,Cheerios,dinner
178,50884,3,Wraps,lunch
178,59438,2,Burgers,brunch
178,62954,5,Cheerios,lunch
178,93246,3,Burgers,brunch
178,115649,5,Sandwiches,brunch
178,119906,5,Sandwiches,evening munching
179,107,1,Cheerios,dinner
179,208,1,Pretzels,lunch
179,16550,5,Waffles,evening munching
179,36253,5,Pringles,brunch
179,54004,5,Burgers,evening munching
179,63172,5,Sandwiches,evening munching
179,72859,1,Burgers,breakfast
179,103457,1,Pretzels,brunch
179,105829,1,Burgers,evening munching
179,113015,1,Cheerios,breakfast
180,23429,4,Pretzels,breakfast
180,28515,4,Sandwiches,evening munching
180,43337,5,Cookies,dinner
180,59921,4,Cheerios,brunch
180,60970,5,Cookies,evening munching
180,63771,3,Pringles,brunch
180,91137,4,Pretzels,dinner
180,101440,4,Sandwiches,evening munching
180,116336,4,Sandwiches,lunch
180,116345,5,Pringles,evening munching
181,9441,2,Pringles,lunch
181,12130,2,Cookies,dinner
181,37596,1,Waffles,dinner
181,74807,1,Wraps,dinner
181,87210,1,Pretzels,lunch
181,114432,1,Wraps,breakfast
181,129068,1,Burgers,evening munching
181,133098,2,Pringles,dinner
181,133922,1,Sandwiches,brunch
181,136571,2,Cheerios,brunch
182,8307,1,Sandwiches,evening munching
182,23208,1,Pringles,evening munching
182,29331,1,Cookies,evening munching
182,59641,4,Sandwiches,dinner
182,60720,2,Pretzels,lunch
182,68960,1,Burgers,brunch
182,74490,1,Pretzels,breakfast
182,100072,5,Pringles,brunch
182,100302,4,Cookies,breakfast
182,130421,2,Pringles,dinner
183,6151,2,Pretzels,brunch
183,9507,1,Pretzels,lunch
183,20257,2,Cheerios,dinner
183,30173,1,Waffles,lunch
183,72423,2,Pringles,evening munching
183,94628,1,Cookies,dinner
183,97232,1,Sandwiches,breakfast
183,105078,4,Wraps,dinner
183,134074,1,Pringles,evening munching
183,134732,1,Cheerios,breakfast
184,9114,1,Wraps,breakfast
184,26806,1,Waffles,dinner
184,60888,1,Waffles,breakfast
184,61449,3,Cheerios,lunch
184,76071,3,Pretzels,breakfast
184,105213,1,Pringles,dinner
184,106768,1,Cookies,breakfast
184,119034,4,Wraps,lunch
184,135431,3,Wraps,lunch
184,135591,1,Cookies,dinner
185,843,5,Pringles,lunch
185,6254,3,Wraps,brunch
185,18161,3,Waffles,breakfast
185,42590,2,Pretzels,evening munching
185,49140,3,Sandwiches,brunch
185,58897,4,Burgers,lunch
185,79702,3,Cookies,evening munching
185,81177,5,Pretzels,evening munching
185,96217,3,Burgers,brunch
185,134564,3,Burgers,breakfast
186,13323,5,Pringles,evening munching
186,31639,2,Pretzels,dinner
186,46475,3,Waffles,evening munching
186,58592,4,Cheerios,evening munching
186,86493,1,Pringles,evening munching
186,88669,4,Wraps,brunch
186,94477,3,Wraps,lunch
186,98558,4,Burgers,brunch
186,123762,5,Sandwiches,dinner
186,127259,1,Pretzels,breakfast
187,13142,5,Pretzels,evening munching
187,24649,5,Sandwiches,lunch
187,37226,5,Sandwiches,breakfast
187,40287,5,Burgers,dinner
187,48630,5,Waffles,dinner
187,62419,5,Burgers,dinner
187,88514,4,Pretzels,brunch
187,98779,3,Cheerios,breakfast
187,107882,5,Waffles,breakfast
187,115578,5,Cheerios,evening munching
188,1682,2,Sandwiches,evening munching
188,5102,2,Pringles,brunch
188,61532,5,Waffles,breakfast
188,64549,2,Sandwiches,dinner
188,66382,5,Wraps,lunch
188,88777,3,Pretzels,evening munching
188,109842,5,Cheerios,evening munching
188,114802,5,Pretzels,lunch
188,128445,5,Wraps,evening munching
188,130858,2,Pringles,dinner
189,9586,1,Burgers,dinner
189,22763,1,Sandwiches,breakfast
189,33268,4,Sandwiches,breakfast
189,66621,1,Cheerios,evening munching
189,70721,1,Burgers,dinner
189,75038,4,Waffles,evening munching
189,90897,1,Pretzels,lunch
189,113339,1,Burgers,evening munching
189,126772,1,Pretzels,dinner
189,132572,3,Sandwiches,breakfast
190,7167,4,Cheerios,evening munching
190,29644,5,Cookies,lunch
190,30268,5,Cheerios,evening munching
190,34501,5,Wraps,breakfast
190,41760,5,Sandwiches,brunch
190,49103,5,Pretzels,breakfast
190,74377,4,Cheerios,brunch
190,115603,5,Waffles,evening munching
190,118596,5,Waffles,dinner
190,128772,5,Pringles,dinner
191,1653,1,Sandwiches,evening munching
191,17369,1,Wraps,breakfast
191,61261,5,Waffles,dinner
191,70786,4,Pringles,evening munching
191,86345,3,Pretzels,brunch
191,94585,4,Cheerios,dinner
191,106266,1,Pretzels,evening munching
191,117044,4,Wraps,evening munching
191,120268,4,Burgers,evening munching
191,120276,1,Pringles,brunch
192,9253,5,Wraps,evening munching
192,11386,5,Waffles,breakfast
192,54792,5,Sandwiches,evening munching
192,68234,5,Waffles,evening munching
192,77916,5,Waffles,brunch
192,78960,1,Cookies,lunch
192,95927,5,Waffles,lunch
192,112564,5,Waffles,breakfast
192,116053,5,Cheerios,lunch
192,131375,5,Waffles,dinner
193,3525,1,Cookies,brunch
193,10454,1,Waffles,lunch
193,18878,5,Wraps,breakfast
193,41347,5,Burgers,brunch
193,53334,1,Cookies,breakfast
193,56660,3,Cheerios,brunch
193,68572,1,Waffles,brunch
193,78012,4,Cookies,breakfast
193,133573,1,Wraps,lunch
193,134732,3,Cookies,evening munching
194,568,5,Wraps,dinner
194,7323,5,Wraps,lunch
194,31640,5,Pringles,dinner
194,56294,5,Sandwiches,brunch
194,72017,5,Sandwiches,brunch
194,89124,5,Wraps,evening munching
194,113367,5,Cheerios,evening munching
194,120880,2,Cheerios,brunch
194,126260,5,Sandwiches,lunch
194,135018,5,Wraps,lunch
195,2033,3,Wraps,evening munching
195,2111,3,Waffles,evening munching
195,18137,2,Sandwiches,lunch
195,22175,3,Sandwiches,evening munching
195,32710,5,Pringles,breakfast
195,62172,2,Pringles,brunch
195,62443,2,Cheerios,lunch
195,68641,3,Pretzels,lunch
195,103799,3,Pretzels,evening munching
195,124519,5,Burgers,evening munching
196,20793,1,Cookies,breakfast
196,21667,4,Wraps,brunch
196,32496,5,Pringles,brunch
196,55122,5,Pretzels,dinner
196,62872,5,Burgers,evening munching
196,70886,5,Wraps,brunch
196,73182,5,Burgers,evening munching
196,81560,5,Burgers,breakfast
196,89284,3,Burgers,evening munching
196,111323,1,Wraps,evening munching
197,33584,1,Pringles,breakfast
197,34759,1,Cheerios,lunch
197,36561,5,Cookies,evening munching
197,41060,1,Pringles,breakfast
197,65720,5,Pretzels,brunch
197,89139,1,Pringles,dinner
197,98121,1,Burgers,breakfast
197,101528,5,Wraps,evening munching
197,111606,1,Wraps,lunch
197,126952,1,Pringles,dinner
198,783,5,Sandwiches,brunch
198,35250,4,Cookies,evening munching
198,36044,5,Pringles,breakfast
198,51936,5,Sandwiches,evening munching
198,71835,5,Pringles,lunch
198,80892,5,Pretzels,lunch
198,86255,5,Cheerios,dinner
198,100166,5,Pringles,lunch
198,102688,5,Burgers,brunch
198,128429,5,Pringles,evening munching
199,12709,5,Waffles,breakfast
199,14284,2,Waffles,breakfast
199,14933,2,Burgers,evening munching
199,16765,5,Cookies,breakfast
199,43827,2,Wraps,lunch
199,46153,3,Cheerios,lunch
199,52770,4,Pretzels,dinner
199,70720,3,Wraps,lunch
199,87486,3,Pringles,breakfast
199,105421,2,Cheerios,evening munching
200,24516,5,Cheerios,evening munching
200,26648,5,Wraps,evening munching
200,51766,5,Pringles,dinner
200,68971,5,Pringles,lunch
200,77871,5,Sandwiches,dinner
200,78288,5,Cookies,brunch
200,90387,5,Burgers,dinner
200,103028,5,Pringles,brunch
200,106151,5,Burgers,dinner
200,135206,5,Sandwiches,breakfast
201,12863,3,Pretzels,dinner
201,15635,4,Burgers,breakfast
201,17678,5,Waffles,lunch
201,22237,4,Cookies,evening munching
201,29002,4,Wraps,dinner
201,58725,2,Burgers,lunch
201,64125,5,Pretzels,lunch
201,90379,5,Wraps,lunch
201,121178,2,Wraps,evening munching
201,122529,2,Wraps,dinner
202,18546,4,Cookies,brunch
202,39325,4,Pringles,dinner
202,39724,3,Burgers,breakfast
202,59613,3,Sandwiches,evening munching
202,79249,3,Pringles,brunch
202,85168,2,Cookies,brunch
202,86946,4,Pringles,breakfast
202,91657,3,Pretzels,brunch
202,96696,5,Cheerios,breakfast
202,103129,3,Wraps,brunch
203,10538,4,Pringles,lunch
203,12412,4,Sandwiches,lunch
203,20167,1,Cookies,dinner
203,26831,2,Pringles,lunch
203,64488,1,Wraps,dinner
203,81782,3,Cookies,evening munching
203,86554,1,Waffles,evening munching
203,86804,4,Sandwiches,breakfast
203,106434,5,Waffles,evening munching
203,115935,3,Cheerios,evening munching
204,6387,2,Burgers,lunch
204,7806,3,Wraps,breakfast
204,12513,5,Wraps,lunch
204,16751,1,Pringles,dinner
204,27803,5,Waffles,brunch
204,38993,5,Pringles,breakfast
204,59497,4,Wraps,dinner
204,62954,5,Waffles,lunch
204,85502,5,Pretzels,evening munching
204,136716,2,Cheerios,breakfast
205,17559,5,Wraps,dinner
205,37309,3,Cheerios,evening munching
205,45532,2,Pretzels,lunch
205,53693,5,Cheerios,lunch
205,68126,2,Sandwiches,dinner
205,74196,3,Waffles,lunch
205,95961,2,Waffles,dinner
205,123002,3,Burgers,evening munching
205,133461,5,Wraps,lunch
205,135178,3,Wraps,lunch
206,15486,5,Cheerios,evening munching
206,19639,3,Cookies,brunch
206,29296,3,Pringles,brunch
206,30266,2,Waffles,lunch
206,45367,5,Cheerios,dinner
206,51891,3,Cookies,lunch
206,59195,4,Burgers,dinner
206,75642,2,Cheerios,lunch
206,80412,5,Cheerios,lunch
206,122491,1,Cheerios,lunch
207,19062,3,Cheerios,breakfast
207,19673,4,Pretzels,brunch
207,21667,2,Pretzels,breakfast
207,58906,1,Cheerios,lunch
207,71142,3,Cookies,lunch
207,80560,4,Pringles,evening munching
207,87146,1,Cheerios,evening munching
207,90500,3,Pringles,evening munching
207,123121,3,Sandwiches,brunch
207,124789,1,Cheerios,lunch
208,2263,5,Wraps,brunch
208,8940,3,Wraps,breakfast
208,14698,3,Cookies,breakfast
208,17910,2,Pretzels,evening munching
208,21542,4,Wraps,dinner
208,21672,5,Pretzels,breakfast
208,57570,2,Waffles,breakfast
208,63599,2,Pretzels,breakfast
208,72762,4,Pretzels,breakfast
208,125674,3,Pringles,evening munching
209,9751,5,Waffles,evening munching
209,24572,1,Waffles,evening munching
209,55233,3,Cookies,dinner
209,65899,1,Wraps,brunch
209,65905,5,Pretzels,breakfast
209,80160,1,Pretzels,breakfast
209,117729,3,Pretzels,breakfast
209,123852,5,Burgers,evening munching
209,128995,5,Cookies,breakfast
209,130942,1,Wraps,breakfast
210,34,5,Pringles,dinner
210,14681,4,Cheerios,evening munching
210,75179,4,Pringles,brunch
210,77003,1,Pretzels,lunch
210,85107,5,Burgers,breakfast
210,95218,4,Waffles,evening munching
210,115213,5,Cookies,dinner
210,122124,1,Wraps,dinner
210,128998,5,Cheerios,evening munching
210,130769,4,Waffles,brunch
211,14625,1,Sandwiches,breakfast
211,27532,3,Sandwiches,breakfast
211,38488,3,Cookies,dinner
211,75840,5,Cookies,breakfast
211,90886,2,Cookies,breakfast
211,100692,2,Pretzels,brunch
211,105315,5,Pringles,lunch
211,113227,2,Wraps,breakfast
211,127731,4,Cookies,dinner
211,135269,4,Cheerios,dinner
212,49784,5,Wraps,breakfast
212,57462,5,Cookies,breakfast
212,60720,5,Cookies,brunch
212,66100,5,Cheerios,brunch
212,72384,4,Pringles,breakfast
212,81257,5,Sandwiches,evening munching
212,83894,4,Wraps,breakfast
212,90422,5,Burgers,breakfast
212,91525,4,Pringles,dinner
212,120956,3,Waffles,lunch
213,11291,1,Pretzels,brunch
213,37834,5,Sandwiches,dinner
213,47796,2,Burgers,dinner
213,51087,2,Pringles,evening munching
213,52290,3,Burgers,dinner
213,73882,3,Burgers,breakfast
213,77786,2,Wraps,dinner
213,104604,2,Wraps,lunch
213,107567,5,Sandwiches,dinner
213,131957,5,Wraps,evening munching
214,9539,4,Waffles,brunch
214,35607,5,Wraps,brunch
214,43827,5,Pringles,dinner
214,63999,5,Cookies,breakfast
214,84771,1,Waffles,lunch
214,89089,5,Cheerios,dinner
214,89960,3,Pringles,brunch
214,99034,5,Burgers,breakfast
214,100369,4,Cookies,evening munching
214,112881,5,Burgers,evening munching
215,7109,1,Pringles,brunch
215,12211,4,Pretzels,breakfast
215,27497,3,Wraps,evening munching
215,47569,1,Pretzels,breakfast
215,49570,5,Pretzels,breakfast
215,58794,4,Wraps,brunch
215,61439,3,Pretzels,evening munching
215,81403,4,Pringles,dinner
215,113736,5,Burgers,breakfast
215,118414,1,Waffles,breakfast
216,16220,5,Cookies,evening munching
216,31095,4,Sandwiches,dinner
216,84396,5,Pretzels,lunch
216,88048,3,Sandwiches,lunch
216,99492,5,Sandwiches,breakfast
216,113565,5,Burgers,brunch
216,123566,5,Cheerios,brunch
216,127493,1,Pretzels,brunch
216,128058,1,Pringles,lunch
216,135013,5,Sandwiches,evening munching
217,3572,3,Waffles,brunch
217,17408,3,Pretzels,lunch
217,20679,3,Wraps,lunch
217,23792,3,Pretzels,breakfast
217,41710,5,Cookies,breakfast
217,68880,3,Pringles,breakfast
217,76012,2,Cheerios,breakfast
217,77289,2,Wraps,breakfast
217,86775,3,Cookies,evening munching
217,91418,3,Pringles,lunch
218,51615,5,Pretzels,evening munching
218,52616,4,Pringles,evening munching
218,54876,5,Cheerios,dinner
218,70335,1,Waffles,breakfast
218,75053,5,Pringles,evening munching
218,76102,3,Waffles,dinner
218,78646,1,Waffles,evening munching
218,84713,5,Wraps,dinner
218,95422,5,Cookies,evening munching
218,111127,5,Pretzels,breakfast
219,14080,5,Pringles,brunch
219,19362,2,Wraps,breakfast
219,25467,5,Cookies,breakfast
219,41648,4,Burgers,evening munching
219,70578,5,Waffles,lunch
219,87130,5,Cookies,brunch
219,88015,5,Sandwiches,evening munching
219,106458,5,Cookies,evening munching
219,106958,5,Wraps,breakfast
219,120347,2,Wraps,brunch
220,20149,5,Burgers,brunch
220,36921,5,Sandwiches,evening munching
220,47135,5,Sandwiches,lunch
220,49192,5,Burgers,evening munching
220,51834,5,Wraps,brunch
220,73231,5,Pringles,brunch
220,97191,5,Burgers,breakfast
220,117547,5,Burgers,brunch
220,126946,5,Waffles,breakfast
220,129353,5,Cheerios,breakfast
221,9092,5,Cheerios,breakfast
221,23998,5,Pringles,dinner
221,32343,1,Wraps,breakfast
221,45531,2,Wraps,brunch
221,47015,4,Burgers,breakfast
221,50019,5,Cookies,brunch
221,62920,5,Burgers,breakfast
221,74541,4,Pringles,breakfast
221,100584,1,Pretzels,lunch
221,102589,1,Pringles,lunch
222,9241,5,Pretzels,breakfast
222,33037,5,Waffles,evening munching
222,38795,5,Pringles,dinner
222,38981,1,Pretzels,lunch
222,47599,5,Burgers,breakfast
222,56987,5,Pringles,lunch
222,70614,5,Cheerios,lunch
222,70720,3,Waffles,brunch
222,88665,1,Cheerios,lunch
222,104900,3,Pretzels,brunch
223,16410,1,Waffles,brunch
223,17355,1,Cookies,breakfast
223,25602,3,Cheerios,breakfast
223,31025,3,Wraps,brunch
223,44286,2,Wraps,dinner
223,107462,5,Cheerios,lunch
223,112315,2,Pretzels,brunch
223,124028,1,Cookies,evening munching
223,125049,5,Cookies,dinner
223,136390,4,Pringles,dinner
224,25869,5,Pretzels,evening munching
224,27685,5,Cheerios,dinner
224,31886,5,Cookies,breakfast
224,43730,5,Pringles,breakfast
224,45670,5,Burgers,brunch
224,53345,5,Waffles,evening munching
224,56744,1,Cheerios,evening munching
224,64718,5,Cheerios,dinner
224,81935,3,Waffles,evening munching
224,103268,5,Wraps,evening munching
225,3805,4,Wraps,breakfast
225,10207,3,Waffles,breakfast
225,20927,3,Waffles,brunch
225,22333,5,Cheerios,brunch
225,53042,4,Pretzels,lunch
225,64009,4,Waffles,brunch
225,79506,3,Cookies,brunch
225,98030,1,Cheerios,lunch
225,114802,5,Burgers,breakfast
225,129398,5,Pringles,evening munching
226,17029,5,Sandwiches,brunch
226,28985,4,Waffles,lunch
226,43802,4,Cookies,lunch
226,56310,5,Cheerios,breakfast
226,101961,5,Wraps,evening munching
226,109467,5,Pretzels,dinner
226,119165,5,Cheerios,evening munching
226,123081,5,Wraps,lunch
226,126700,4,Cheerios,brunch
226,133809,4,Cheerios,lunch
227,8661,1,Waffles,brunch
227,13663,4,Burgers,evening munching
227,18279,4,Burgers,dinner
227,28355,2,Cheerios,breakfast
227,30473,1,Wraps,lunch
227,39047,4,Pretzels,evening munching
227,74712,3,Pringles,brunch
227,80320,4,Waffles,lunch
227,97898,4,Sandwiches,evening munching
227,132566,4,Pringles,evening munching
228,9550,5,Pringles,evening munching
228,13938,5,Cookies,evening munching
228,14096,5,Pretzels,lunch
228,58962,1,Pretzels,lunch
228,77476,5,Waffles,lunch
228,78379,5,Pretzels,brunch
228,81444,5,Wraps,dinner
228,85682,5,Cookies,brunch
228,106308,5,Pringles,brunch
228,118706,1,Cheerios,evening munching
229,30173,4,Pretzels,dinner
229,34880,5,Cookies,breakfast
229,51165,5,Pretzels,lunch
229,55815,3,Waffles,lunch
229,63104,5,Wraps,evening munching
229,88153,5,Burgers,breakfast
229,99547,5,Pringles,evening munching
229,117003,5,Waffles,brunch
229,129319,2,Sandwiches,dinner
229,130693,2,Waffles,evening munching
230,10854,3,Pringles,breakfast
230,14425,2,Pretzels,dinner
230,17705,2,Burgers,lunch
230,24594,1,Waffles,evening munching
230,31305,1,Waffles,breakfast
230,42109,2,Sandwiches,lunch
230,69119,1,Pretzels,dinner
230,84938,2,Sandwiches,breakfast
230,106236,2,Burgers,lunch
230,130459,3,Waffles,brunch
231,2726,5,Pretzels,dinner
231,17355,4,Sandwiches,dinner
231,25791,2,Cookies,brunch
231,26351,1,Wraps,dinner
231,31410,1,Waffles,lunch
231,40336,5,Cookies,evening munching
231,46930,1,Cheerios,breakfast
231,82690,4,Waffles,evening munching
231,98757,5,Wraps,evening munching
231,118643,1,Burgers,breakfast
232,5788,5,Sandwiches,dinner
232,19169,5,Wraps,breakfast
232,45336,5,Cheerios,lunch
232,70998,5,Cheerios,lunch
232,71967,1,Cheerios,evening munching
232,77883,1,Pretzels,brunch
232,90006,5,Wraps,dinner
232,97004,5,Pringles,breakfast
232,106284,5,Sandwiches,brunch
232,110293,5,Pretzels,evening munching
233,3512,1,Wraps,evening munching
233,4665,1,Wraps,dinner
233,9794,1,Pretzels,lunch
233,36159,1,Sandwiches,breakfast
233,37638,1,Cookies,brunch
233,61975,1,Sandwiches,dinner
233,97414,3,Cookies,evening munching
233,99917,1,Waffles,lunch
233,115053,1,Burgers,brunch
233,123122,1,Pringles,brunch
234,69,5,Sandwiches,breakfast
234,3874,4,Waffles,brunch
234,37966,5,Pringles,lunch
234,40689,3,Sandwiches,breakfast
234,80247,1,Waffles,dinner
234,93900,5,Wraps,breakfast
234,102152,5,Pringles,breakfast
234,116073,4,Wraps,brunch
234,116800,4,Cookies,brunch
234,120471,5,Cheerios,brunch
235,6065,5,Wraps,lunch
235,17355,5,Waffles,breakfast
235,26072,5,Cookies,breakfast
235,27562,5,Pringles,dinner
235,33057,4,Sandwiches,brunch
235,37483,5,Sandwiches,brunch
235,50150,5,Burgers,lunch
235,66526,2,Sandwiches,dinner
235,76060,5,Sandwiches,brunch
235,84934,5,Sandwiches,evening munching
236,38633,5,Sandwiches,lunch
236,40037,5,Wraps,lunch
236,50187,5,Cookies,dinner
236,57180,5,Pretzels,dinner
236,73225,5,Waffles,breakfast
236,89964,5,Wraps,dinner
236,100904,5,Burgers,brunch
236,107746,5,Pringles,lunch
236,114802,5,Waffles,breakfast
236,136307,5,Wraps,lunch
237,25449,2,Burgers,brunch
237,31642,2,Cheerios,lunch
237,42546,3,Pringles,lunch
237,45045,3,Pretzels,dinner
237,69742,5,Waffles,breakfast
237,82811,4,Waffles,breakfast
237,118982,4,Sandwiches,brunch
237,123138,5,Wraps,brunch
237,127165,4,Wraps,lunch
237,136719,5,Pringles,lunch
238,2341,4,Cheerios,brunch
238,13859,5,Sandwiches,breakfast
238,38282,4,Cookies,dinner
238,42981,4,Cookies,evening munching
238,107591,3,Sandwiches,evening munching
238,112495,3,Cheerios,breakfast
238,120423,4,Wraps,evening munching
238,122398,4,Burgers,brunch
238,122785,3,Pretzels,lunch
238,132953,3,Cheerios,breakfast
239,7727,1,Wraps,dinner
239,24638,1,Waffles,brunch
239,26597,3,Burgers,dinner
239,28172,1,Cookies,lunch
239,64402,1,Sandwiches,evening munching
239,64775,3,Burgers,dinner
239,83770,1,Wraps,dinner
239,85402,1,Cookies,lunch
239,102414,1,Waffles,breakfast
239,109649,1,Cookies,breakfast
240,9904,3,Sandwiches,breakfast
240,20149,4,Wraps,evening munching
240,25462,2,Waffles,breakfast
240,27280,5,Wraps,lunch
240,62526,3,Waffles,breakfast
240,84341,2,Pringles,lunch
240,86452,5,Burgers,brunch
240,90578,5,Pringles,lunch
240,104559,5,Burgers,brunch
240,112288,1,Cheerios,breakfast
241,9815,1,Cheerios,lunch
241,16098,5,Wraps,dinner
241,62686,3,Wraps,brunch
241,64009,5,Pringles,breakfast
241,83991,3,Wraps,brunch
241,87414,5,Sandwiches,brunch
241,95524,5,Pringles,evening munching
241,98002,5,Wraps,breakfast
241,119608,1,Wraps,lunch
241,124369,1,Sandwiches,breakfast
242,3058,5,Cheerios,brunch
242,11945,5,Pretzels,lunch
242,29644,5,Pretzels,breakfast
242,43307,5,Burgers,dinner
242,43687,5,Pretzels,dinner
242,50414,5,Sandwiches,lunch
242,66328,5,Pringles,evening munching
242,109557,5,Burgers,evening munching
242,112376,5,Pretzels,lunch
242,115649,5,Sandwiches,dinner
243,6652,2,Cheerios,lunch
243,41874,2,Burgers,evening munching
243,42922,2,Wraps,dinner
243,47049,2,Waffles,evening munching
243,68616,2,Cheerios,brunch
243,74883,2,Pringles,dinner
243,81393,5,Burgers,lunch
243,103218,3,Cheerios,lunch
243,117041,1,Waffles,brunch
243,120856,1,Burgers,lunch
244,7421,1,Cheerios,lunch
244,10131,2,Pretzels,brunch
244,13113,3,Pringles,dinner
244,33154,5,Waffles,brunch
244,84817,1,Burgers,dinner
244,88770,2,Pretzels,evening munching
244,98375,4,Sandwiches,lunch
244,121041,5,Wraps,lunch
244,127675,4,Cookies,evening munching
244,127917,4,Waffles,lunch
245,25365,5,Waffles,evening munching
245,37868,5,Sandwiches,dinner
245,42256,4,Pringles,lunch
245,42319,5,Pretzels,lunch
245,74755,5,Waffles,dinner
245,75964,3,Waffles,brunch
245,83699,2,Cookies,lunch
245,94041,2,Cheerios,lunch
245,101265,2,Sandwiches,breakfast
245,122285,3,Pringles,evening munching
246,2362,4,Waffles,dinner
246,14254,5,Wraps,brunch
246,15000,1,Waffles,breakfast
246,26132,5,Burgers,brunch
246,34690,3,Pringles,dinner
246,38037,4,Wraps,dinner
246,78614,5,Cookies,breakfast
246,80247,1,Cookies,lunch
246,110407,3,Sandwiches,dinner
246,134768,4,Sandwiches,brunch
247,18166,3,Sandwiches,breakfast
247,43267,3,Sandwiches,dinner
247,55859,2,Burgers,breakfast
247,56333,5,Pringles,brunch
247,60099,5,Burgers,breakfast
247,69964,4,Waffles,brunch
247,74752,4,Pretzels,breakfast
247,111642,3,Pretzels,breakfast
247,115292,5,Burgers,breakfast
247,122702,5,Cheerios,evening munching
248,19169,5,Burgers,lunch
248,27843,5,Cookies,brunch
248,30069,5,Sandwiches,evening munching
248,48596,5,Wraps,evening munching
248,64037,4,Sandwiches,lunch
248,99354,5,Burgers,breakfast
248,104921,5,Burgers,breakfast
248,112965,5,Cookies,evening munching
248,113677,5,Pretzels,evening munching
248,126393,5,Pringles,evening munching
249,14956,3,Pretzels,evening munching
249,48344,5,Cheerios,breakfast
